,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
132,ENSG00000116983,3.80988889716305,4.7765904283455,5.15680591536198,0.7832806177188305,5.768560630899396,3.459006953767365,1.967398674894105,0.714398533041853,3.26370557454329,0.43111175055243295
133,ENSG00000117148,4.22552786169572,4.181971013419055,2.62540884011082,2.124808356531025,3.662120689869475,4.385184709545285,3.7418398271305753,7.3749646862755505,3.4594469472886047,0.5973802761301557
134,ENSG00000117598,9.620263495783849,10.4454810480241,11.25029777039569,3.2260438377743,9.1193002897119,7.471827629189265,9.728360195474725,1.37752785094066,11.1532178182061,1.3183383878999102
135,ENSG00000117971,4.336539712798141,3.4973014221689698,3.2238020169942647,17.037591250971303,3.42080429158813,2.8166629704130752,3.422681213537415,20.391716434398248,2.602551716924525,19.28391809336583
136,ENSG00000118004,2.52435386924582,2.49873274583575,4.031330951276525,0.24225763810120227,2.1062289944674353,0.286586379636937,0.47996739050680604,0.07917407847724639,2.56163049045139,0.1689305923454877
137,ENSG00000118194,3.8361446191548447,4.30352580870919,4.5024245453131,1.813896528092175,5.600096833756595,2.5163555102048303,6.7417411621804195,0.6171647016069105,7.157104069275655,0.1208820381284495
138,ENSG00000118231,12.3652228611769,19.7212139998369,25.52906328751245,23.694075427193553,21.8538347755961,10.007576951138674,19.16752500936525,3.58158920586321,20.190607538035202,1.1777787098878507
139,ENSG00000118322,1.1889895068023102,0.2683980403181175,0.2140253714042595,0.33803607752146947,2.3163262019739097,2.4988021340583453,0.5264807226651376,0.601511996734359,0.5145010303943696,0.15202441501630357
140,ENSG00000118473,0.059583681282317405,0.11663289667967894,0.1627741420160405,0.0375361315267769,0.185365226118143,0.04531135854703665,0.1025183057538958,0.013456825752523851,0.21890839302927,0.018698176260487465
141,ENSG00000118523,315.6326635830425,303.4342697796425,403.7073346224385,128.0112052055485,213.67012813080498,190.66008589804449,410.84773825867103,54.2594710225047,451.113443406649,47.9351846360953
142,ENSG00000118785,21.573602272288653,26.53342359725975,24.24945138204135,26.3927803596387,18.2904835779661,12.06209033260245,62.4131999059983,9.111842730726435,59.61231870291775,6.245337642093317
143,ENSG00000119042,2.39199056496655,1.6295814014926,2.03198208653147,12.7120158882312,1.5759712102458199,0.877399309100996,2.408020821804195,17.8804252657896,2.221955773557265,15.569740912746498
144,ENSG00000119121,2.339567515030335,1.730713424288985,1.691462455318935,1.924009652860825,1.6864449855647399,1.3436701071228851,1.5674964146070551,0.927387545309369,1.97731149651614,0.20835878334600735
145,ENSG00000119125,0.5556377324847286,0.9653759252798005,0.442383365866609,17.29791654641835,0.647923379361642,2.213988512284285,0.39182813892943447,10.68792018871925,1.2161650866480849,2.3425157468539166
146,ENSG00000119242,0.1859784325040475,0.30435129946157846,0.274615886753577,2.268895090083145,0.971969993376558,0.749685955898328,0.37518589006833103,6.05864180374748,0.4831421290988095,2.04628925989734
147,ENSG00000120156,87.79201103398066,44.59766072751755,57.68268623845616,23.59053983991485,25.97443396328855,19.44020619112495,122.3196447756705,0.944843853042582,97.50236304881595,0.6323324130577433
148,ENSG00000120322,4.21758447288863,1.105352028416853,1.91906164360253,0.512189685465562,0.790529898139817,0.4629911540747885,0.532581863748702,0.358727255518152,0.714614904257494,0.7055362338102803
149,ENSG00000120328,4.266597358944519,3.34178249836106,7.4959463852812345,1.725710542420155,3.270067424260305,2.663421667737905,0.7795713252857546,1.33582649518685,2.22165107301526,2.9179577184867633
